oewn-Agenise-v	Agenise	oewn-agenise__2.30.00..	2:30:00	oewn-00518445-v
oewn-core-v	core	oewn-core__2.35.00..	2:35:00	oewn-01593444-v
oewn-core_out-v	core out	oewn-core_out__2.35.00..	2:35:00	oewn-01285148-v
oewn-cork-v	cork	oewn-cork__2.35.00..	2:35:00	oewn-01426277-v
oewn-cork-v	cork	oewn-cork__2.30.00..	2:30:00	oewn-00322142-v
oewn-cork_up-v	cork up	oewn-cork_up__2.35.00..	2:35:00	oewn-01426277-v
oewn-corkscrew-v	corkscrew	oewn-corkscrew__2.38.00..	2:38:00	oewn-02053510-v
oewn-corn-v	corn	oewn-corn__2.34.00..	2:34:00	oewn-01181452-v
oewn-corn-v	corn	oewn-corn__2.30.00..	2:30:00	oewn-00529305-v
oewn-corner-v	corner	oewn-corner__2.41.00..	2:41:00	oewn-02447789-v
oewn-corner-v	corner	oewn-corner__2.38.01..	2:38:01	oewn-01938064-v
oewn-corner-v	corner	oewn-corner__2.38.00..	2:38:00	oewn-01913268-v
oewn-cornice-v	cornice	oewn-cornice__2.40.00..	2:40:00	oewn-02357942-v
oewn-coronate-v	coronate	oewn-coronate__2.41.00..	2:41:00	oewn-02396091-v
oewn-corrade-v	corrade	oewn-corrade__2.35.00..	2:35:00	oewn-01256577-v
oewn-corral-v	corral	oewn-corral__2.35.00..	2:35:00	oewn-01603399-v
oewn-corral-v	corral	oewn-corral__2.35.01..	2:35:01	oewn-01468827-v
oewn-corral-v	corral	oewn-corral__2.35.02..	2:35:02	oewn-01384450-v
oewn-correct-v	correct	oewn-correct__2.30.00..	2:30:00	oewn-00200023-v
oewn-correct-v	correct	oewn-correct__2.41.01..	2:41:01	oewn-02525657-v
oewn-correct-v	correct	oewn-correct__2.32.00..	2:32:00	oewn-00825981-v
oewn-correct-v	correct	oewn-correct__2.42.03..	2:42:03	oewn-02678329-v
oewn-correct-v	correct	oewn-correct__2.41.00..	2:41:00	oewn-02559125-v
oewn-correct-v	correct	oewn-correct__2.38.03..	2:38:03	oewn-01975617-v
oewn-correct-v	correct	oewn-correct__2.30.09..	2:30:09	oewn-00296959-v
oewn-correct-v	correct	oewn-correct__2.29.04..	2:29:04	oewn-00079223-v
oewn-correlate-v	correlate	oewn-correlate__2.42.00..	2:42:00	oewn-02665057-v
oewn-correlate-v	correlate	oewn-correlate__2.31.00..	2:31:00	oewn-00715901-v
oewn-correspond-v	correspond	oewn-correspond__2.42.00..	2:42:00	oewn-02663315-v
oewn-correspond-v	correspond	oewn-correspond__2.42.04..	2:42:04	oewn-02639615-v
oewn-correspond-v	correspond	oewn-correspond__2.32.00..	2:32:00	oewn-01008855-v
oewn-correspond-v	correspond	oewn-correspond__2.42.01..	2:42:01	oewn-02705339-v
oewn-corroborate-v	corroborate	oewn-corroborate__2.31.00..	2:31:00	oewn-00667804-v
oewn-corroborate-v	corroborate	oewn-corroborate__2.32.00..	2:32:00	oewn-01014570-v
oewn-corroborate-v	corroborate	oewn-corroborate__2.42.00..	2:42:00	oewn-02669418-v
oewn-corrode-v	corrode	oewn-corrode__2.30.01..	2:30:01	oewn-00275082-v
oewn-corrode-v	corrode	oewn-corrode__2.30.00..	2:30:00	oewn-00274762-v
oewn-corrugate-v	corrugate	oewn-corrugate__2.35.00..	2:35:00	oewn-01389818-v
oewn-corrupt-v	corrupt	oewn-corrupt__2.41.00..	2:41:00	oewn-02585532-v
oewn-corrupt-v	corrupt	oewn-corrupt__2.40.00..	2:40:00	oewn-02288941-v
oewn-corrupt-v	corrupt	oewn-corrupt__2.35.00..	2:35:00	oewn-01540747-v
oewn-corrupt-v	corrupt	oewn-corrupt__2.30.00..	2:30:00	oewn-00203443-v
oewn-corset-v	corset	oewn-corset__2.29.00..	2:29:00	oewn-00049386-v
oewn-coruscate-v	coruscate	oewn-coruscate__2.43.00..	2:43:00	oewn-02772348-v
oewn-coruscate-v	coruscate	oewn-coruscate__2.30.00..	2:30:00	oewn-00473934-v
oewn-cosh-v	cosh	oewn-cosh__2.35.00..	2:35:00	oewn-01404206-v
oewn-cosign-v	cosign	oewn-cosign__2.41.00..	2:41:00	oewn-02470568-v
oewn-cosign-v	cosign	oewn-cosign__2.32.00..	2:32:00	oewn-01000075-v
oewn-cosplay-v	cosplay	oewn-cosplay__2.29.01..	2:29:01	oewn-91001311-v
oewn-cosponsor-v	cosponsor	oewn-cosponsor__2.40.00..	2:40:00	oewn-02225131-v
oewn-cosset-v	cosset	oewn-cosset__2.41.00..	2:41:00	oewn-02576182-v
oewn-cost-v	cost	oewn-cost__2.42.00..	2:42:00	oewn-02708368-v
oewn-cost-v	cost	oewn-cost__2.42.01..	2:42:01	oewn-02635042-v
oewn-costume-v	costume	oewn-costume__2.29.00..	2:29:00	oewn-00051478-v
oewn-costume-v	costume	oewn-costume__2.40.00..	2:40:00	oewn-02342541-v
oewn-cotton-v	cotton	oewn-cotton__2.37.00..	2:37:00	oewn-01781028-v
oewn-cotton_on-v	cotton on	oewn-cotton_on__2.31.00..	2:31:00	oewn-00591761-v
oewn-cotton_up-v	cotton up	oewn-cotton_up__2.37.09..	2:37:09	oewn-01808720-v
oewn-couch-v	couch	oewn-couch__2.32.00..	2:32:00	oewn-00983308-v
oewn-cough-v	cough	oewn-cough__2.29.00..	2:29:00	oewn-00005815-v
oewn-cough_out-v	cough out	oewn-cough_out__2.29.00..	2:29:00	oewn-00006238-v
oewn-cough_up-v	cough up	oewn-cough_up__2.40.00..	2:40:00	oewn-02204855-v
oewn-cough_up-v	cough up	oewn-cough_up__2.29.00..	2:29:00	oewn-00006238-v
oewn-counsel-v	counsel	oewn-counsel__2.32.00..	2:32:00	oewn-00874568-v
oewn-count-v	count	oewn-count__2.32.00..	2:32:00	oewn-00950103-v
oewn-count-v	count	oewn-count__2.42.00..	2:42:00	oewn-02651923-v
oewn-count-v	count	oewn-count__2.32.03..	2:32:03	oewn-00952463-v
oewn-count-v	count	oewn-count__2.32.01..	2:32:01	oewn-00949889-v
oewn-count-v	count	oewn-count__2.42.01..	2:42:01	oewn-02737507-v
oewn-count-v	count	oewn-count__2.31.00..	2:31:00	oewn-00686982-v
oewn-count-v	count	oewn-count__2.42.04..	2:42:04	oewn-02753015-v
oewn-count-v	count	oewn-count__2.31.02..	2:31:02	oewn-00714537-v
oewn-count-v	count	oewn-count__2.31.12..	2:31:12	oewn-00714385-v
oewn-count_down-v	count down	oewn-count_down__2.32.00..	2:32:00	oewn-00949749-v
oewn-count_off-v	count off	oewn-count_off__2.32.00..	2:32:00	oewn-00977765-v
oewn-count_on-v	count on	oewn-count_on__2.31.01..	2:31:01	oewn-00713964-v
oewn-count_out-v	count out	oewn-count_out__2.33.00..	2:33:00	oewn-01103724-v
oewn-countenance-v	countenance	oewn-countenance__2.32.00..	2:32:00	oewn-00803980-v
oewn-counter-drill-v	counter-drill	oewn-counter--drill__2.35.00..	2:35:00	oewn-01446250-v
oewn-counter-v	counter	oewn-counter__2.32.00..	2:32:00	oewn-00817041-v
oewn-counter-v	counter	oewn-counter__2.41.00..	2:41:00	oewn-02571406-v
oewn-counteract-v	counteract	oewn-counteract__2.41.00..	2:41:00	oewn-02570756-v
oewn-counteract-v	counteract	oewn-counteract__2.41.02..	2:41:02	oewn-02570888-v
oewn-counteract-v	counteract	oewn-counteract__2.41.03..	2:41:03	oewn-02549571-v
oewn-counteract-v	counteract	oewn-counteract__2.41.01..	2:41:01	oewn-02549304-v
oewn-counterattack-v	counterattack	oewn-counterattack__2.33.00..	2:33:00	oewn-01127510-v
oewn-counterbalance-v	counterbalance	oewn-counterbalance__2.42.01..	2:42:01	oewn-02678329-v
oewn-counterbalance-v	counterbalance	oewn-counterbalance__2.42.00..	2:42:00	oewn-02672590-v
oewn-counterbalance-v	counterbalance	oewn-counterbalance__2.41.00..	2:41:00	oewn-02549571-v
oewn-counterchallenge-v	counterchallenge	oewn-counterchallenge__2.32.00..	2:32:00	oewn-00810190-v
oewn-counterchange-v	counterchange	oewn-counterchange__2.30.00..	2:30:00	oewn-00121734-v
oewn-countercheck-v	countercheck	oewn-countercheck__2.41.01..	2:41:01	oewn-02570888-v
oewn-countercheck-v	countercheck	oewn-countercheck__2.41.00..	2:41:00	oewn-02539174-v
oewn-counterclaim-v	counterclaim	oewn-counterclaim__2.32.00..	2:32:00	oewn-01020654-v
oewn-counterfeit-v	counterfeit	oewn-counterfeit__2.36.00..	2:36:00	oewn-01657814-v
oewn-countermand-v	countermand	oewn-countermand__2.32.00..	2:32:00	oewn-00801460-v
oewn-countermarch-v	countermarch	oewn-countermarch__2.38.00..	2:38:00	oewn-02001052-v
oewn-countermarch-v	countermarch	oewn-countermarch__2.31.00..	2:31:00	oewn-00660931-v
oewn-countermine-v	countermine	oewn-countermine__2.41.00..	2:41:00	oewn-02549304-v
oewn-countermine-v	countermine	oewn-countermine__2.33.00..	2:33:00	oewn-01128308-v
oewn-counterplot-v	counterplot	oewn-counterplot__2.31.00..	2:31:00	oewn-00709319-v
oewn-counterpoint-v	counterpoint	oewn-counterpoint__2.42.00..	2:42:00	oewn-02672941-v
oewn-counterpoint-v	counterpoint	oewn-counterpoint__2.36.00..	2:36:00	oewn-01709700-v
oewn-counterpoise-v	counterpoise	oewn-counterpoise__2.42.00..	2:42:00	oewn-02672750-v
oewn-counterpose-v	counterpose	oewn-counterpose__2.42.00..	2:42:00	oewn-02672750-v
oewn-countersign-v	countersign	oewn-countersign__2.32.00..	2:32:00	oewn-00999477-v
oewn-countersink-v	countersink	oewn-countersink__2.35.00..	2:35:00	oewn-01533061-v
oewn-counterstrike-v	counterstrike	oewn-counterstrike__2.33.00..	2:33:00	oewn-01127510-v
oewn-countervail-v	countervail	oewn-countervail__2.42.00..	2:42:00	oewn-02723890-v
oewn-countervail-v	countervail	oewn-countervail__2.41.00..	2:41:00	oewn-02549571-v
oewn-counterweight-v	counterweight	oewn-counterweight__2.42.00..	2:42:00	oewn-02672750-v
oewn-country-dance-v	country-dance	oewn-country--dance__2.38.00..	2:38:00	oewn-01900288-v
oewn-couple-v	couple	oewn-couple__2.35.02..	2:35:02	oewn-01295488-v
oewn-couple-v	couple	oewn-couple__2.35.01..	2:35:01	oewn-01300210-v
oewn-couple-v	couple	oewn-couple__2.41.00..	2:41:00	oewn-02496079-v
oewn-couple-v	couple	oewn-couple__2.35.00..	2:35:00	oewn-01431486-v
oewn-couple_on-v	couple on	oewn-couple_on__2.35.00..	2:35:00	oewn-01300210-v
oewn-couple_up-v	couple up	oewn-couple_up__2.35.00..	2:35:00	oewn-01300210-v
oewn-course-v	course	oewn-course__2.38.02..	2:38:02	oewn-02071468-v
oewn-course-v	course	oewn-course__2.38.00..	2:38:00	oewn-02070867-v
oewn-course-v	course	oewn-course__2.33.00..	2:33:00	oewn-01147339-v
oewn-court-martial-v	court-martial	oewn-court--martial__2.41.01..	2:41:01	oewn-02504821-v
oewn-court-v	court	oewn-court__2.41.00..	2:41:00	oewn-02540158-v
oewn-court-v	court	oewn-court__2.41.01..	2:41:01	oewn-02540602-v
oewn-court-v	court	oewn-court__2.41.10..	2:41:10	oewn-02540427-v
oewn-court_favor-v	court favor	oewn-court_favor__2.32.00..	2:32:00	oewn-00882850-v
oewn-court_favour-v	court favour	oewn-court_favour__2.32.00..	2:32:00	oewn-00882850-v
oewn-covenant-v	covenant	oewn-covenant__2.41.00..	2:41:00	oewn-02480203-v
oewn-covenant-v	covenant	oewn-covenant__2.32.00..	2:32:00	oewn-01032865-v
oewn-cover-v	cover	oewn-cover__2.35.00..	2:35:00	oewn-01335412-v
oewn-cover-v	cover	oewn-cover__2.35.01..	2:35:01	oewn-01210571-v
oewn-cover-v	cover	oewn-cover__2.42.01..	2:42:01	oewn-02693758-v
oewn-cover-v	cover	oewn-cover__2.42.00..	2:42:00	oewn-02681746-v
oewn-cover-v	cover	oewn-cover__2.32.01..	2:32:01	oewn-01035399-v
oewn-cover-v	cover	oewn-cover__2.42.02..	2:42:02	oewn-02635874-v
oewn-cover-v	cover	oewn-cover__2.38.00..	2:38:00	oewn-01916152-v
oewn-cover-v	cover	oewn-cover__2.32.02..	2:32:02	oewn-00969130-v
oewn-cover-v	cover	oewn-cover__2.33.01..	2:33:01	oewn-01131627-v
oewn-cover-v	cover	oewn-cover__2.41.01..	2:41:01	oewn-02400142-v
oewn-cover-v	cover	oewn-cover__2.39.12..	2:39:12	oewn-02152799-v
oewn-cover-v	cover	oewn-cover__2.33.00..	2:33:00	oewn-01150762-v
oewn-cover-v	cover	oewn-cover__2.32.12..	2:32:12	oewn-00969487-v
oewn-cover-v	cover	oewn-cover__2.32.00..	2:32:00	oewn-00892737-v
oewn-cover-v	cover	oewn-cover__2.42.14..	2:42:14	oewn-02678648-v
oewn-cover-v	cover	oewn-cover__2.41.08..	2:41:08	oewn-02479869-v
oewn-cover-v	cover	oewn-cover__2.41.10..	2:41:10	oewn-02400336-v
oewn-cover-v	cover	oewn-cover__2.40.00..	2:40:00	oewn-02315654-v
oewn-cover-v	cover	oewn-cover__2.39.14..	2:39:14	oewn-02151539-v
oewn-cover-v	cover	oewn-cover__2.35.13..	2:35:13	oewn-01585121-v
oewn-cover-v	cover	oewn-cover__2.35.02..	2:35:02	oewn-01433080-v
oewn-cover-v	cover	oewn-cover__2.35.14..	2:35:14	oewn-01339317-v
oewn-cover-v	cover	oewn-cover__2.33.07..	2:33:07	oewn-01152476-v
oewn-cover-v	cover	oewn-cover__2.33.13..	2:33:13	oewn-01151046-v
oewn-cover-v	cover	oewn-cover__2.29.02..	2:29:02	oewn-00059956-v
oewn-cover-v	cover	oewn-cover__2.29.15..	2:29:15	oewn-00048350-v
oewn-cover_for-v	cover for	oewn-cover_for__2.32.01..	2:32:01	oewn-00897451-v
oewn-cover_up-v	cover up	oewn-cover_up__2.39.00..	2:39:00	oewn-02152799-v
oewn-covet-v	covet	oewn-covet__2.37.00..	2:37:00	oewn-01831174-v
oewn-cow-v	cow	oewn-cow__2.37.00..	2:37:00	oewn-01783720-v
oewn-cower-v	cower	oewn-cower__2.38.01..	2:38:01	oewn-02067916-v
oewn-cower-v	cower	oewn-cower__2.38.00..	2:38:00	oewn-02067699-v
oewn-cowhide-v	cowhide	oewn-cowhide__2.35.00..	2:35:00	oewn-01414422-v
oewn-cowl-v	cowl	oewn-cowl__2.35.00..	2:35:00	oewn-01339906-v
oewn-cox-v	cox	oewn-cox__2.41.00..	2:41:00	oewn-02451998-v
oewn-cozen-v	cozen	oewn-cozen__2.41.01..	2:41:01	oewn-02581157-v
oewn-cozen-v	cozen	oewn-cozen__2.41.00..	2:41:00	oewn-02580949-v
oewn-cozen-v	cozen	oewn-cozen__2.40.00..	2:40:00	oewn-02293561-v
oewn-cozy_up-v	cozy up	oewn-cozy_up__2.37.09..	2:37:09	oewn-01808720-v
oewn-crab-v	crab	oewn-crab__2.38.02..	2:38:02	oewn-01936557-v
oewn-crab-v	crab	oewn-crab__2.38.00..	2:38:00	oewn-01906671-v
oewn-crab-v	crab	oewn-crab__2.33.00..	2:33:00	oewn-01142491-v
oewn-crab-v	crab	oewn-crab__2.32.00..	2:32:00	oewn-00912926-v
oewn-crack-v	crack	oewn-crack__2.30.01..	2:30:01	oewn-00337070-v
oewn-crack-v	crack	oewn-crack__2.39.01..	2:39:01	oewn-02187470-v
oewn-crack-v	crack	oewn-crack__2.39.00..	2:39:00	oewn-02187297-v
oewn-crack-v	crack	oewn-crack__2.35.00..	2:35:00	oewn-01404609-v
oewn-crack-v	crack	oewn-crack__2.30.09..	2:30:09	oewn-00540850-v
oewn-crack-v	crack	oewn-crack__2.30.02..	2:30:02	oewn-00338044-v
oewn-crack-v	crack	oewn-crack__2.30.00..	2:30:00	oewn-00337875-v
oewn-crack-v	crack	oewn-crack__2.41.00..	2:41:00	oewn-02576982-v
oewn-crack-v	crack	oewn-crack__2.37.00..	2:37:00	oewn-01789398-v
oewn-crack-v	crack	oewn-crack__2.32.00..	2:32:00	oewn-00955955-v
oewn-crack-v	crack	oewn-crack__2.30.05..	2:30:05	oewn-00337528-v
oewn-crack-v	crack	oewn-crack__2.30.07..	2:30:07	oewn-00239428-v
oewn-crack-v	crack	oewn-crack__2.30.08..	2:30:08	oewn-00239258-v
oewn-crack_down-v	crack down	oewn-crack_down__2.30.10..	2:30:10	oewn-00419874-v
oewn-crack_up-v	crack up	oewn-crack_up__2.37.00..	2:37:00	oewn-01789398-v
oewn-crack_up-v	crack up	oewn-crack_up__2.32.00..	2:32:00	oewn-00862997-v
oewn-crack_up-v	crack up	oewn-crack_up__2.29.00..	2:29:00	oewn-00030359-v
oewn-crackle-v	crackle	oewn-crackle__2.39.00..	2:39:00	oewn-02179828-v
oewn-crackle-v	crackle	oewn-crackle__2.32.00..	2:32:00	oewn-01060096-v
oewn-crackle-v	crackle	oewn-crackle__2.30.00..	2:30:00	oewn-00122456-v
oewn-cradle-v	cradle	oewn-cradle__2.35.00..	2:35:00	oewn-01224741-v
oewn-cradle-v	cradle	oewn-cradle__2.41.00..	2:41:00	oewn-02545959-v
oewn-cradle-v	cradle	oewn-cradle__2.38.00..	2:38:00	oewn-01880728-v
oewn-cradle-v	cradle	oewn-cradle__2.35.02..	2:35:02	oewn-01558430-v
oewn-cradle-v	cradle	oewn-cradle__2.35.01..	2:35:01	oewn-01539451-v
oewn-cradle-v	cradle	oewn-cradle__2.33.00..	2:33:00	oewn-01078907-v
oewn-craft-v	craft	oewn-craft__2.36.00..	2:36:00	oewn-01662656-v
oewn-cram-v	cram	oewn-cram__2.35.00..	2:35:00	oewn-01527086-v
oewn-cram-v	cram	oewn-cram__2.35.10..	2:35:10	oewn-01615199-v
oewn-cram-v	cram	oewn-cram__2.31.00..	2:31:00	oewn-00607178-v
oewn-cram-v	cram	oewn-cram__2.30.00..	2:30:00	oewn-00408071-v
oewn-cramp-v	cramp	oewn-cramp__2.35.00..	2:35:00	oewn-01307126-v
oewn-cramp-v	cramp	oewn-cramp__2.30.00..	2:30:00	oewn-00237139-v
oewn-cramp-v	cramp	oewn-cramp__2.29.01..	2:29:01	oewn-00031174-v
oewn-cramp-v	cramp	oewn-cramp__2.29.00..	2:29:00	oewn-00031061-v
oewn-cranch-v	cranch	oewn-cranch__2.35.00..	2:35:00	oewn-01597899-v
oewn-crane-v	crane	oewn-crane__2.29.00..	2:29:00	oewn-00028160-v
oewn-crank-v	crank	oewn-crank__2.38.01..	2:38:01	oewn-01995776-v
oewn-crank-v	crank	oewn-crank__2.38.00..	2:38:00	oewn-01862782-v
oewn-crank-v	crank	oewn-crank__2.35.00..	2:35:00	oewn-01598070-v
oewn-crank-v	crank	oewn-crank__2.35.02..	2:35:02	oewn-01344497-v
oewn-crank-v	crank	oewn-crank__2.35.01..	2:35:01	oewn-01283561-v
oewn-crank_out-v	crank out	oewn-crank_out__2.36.00..	2:36:00	oewn-01757080-v
oewn-crank_up-v	crank up	oewn-crank_up__2.38.00..	2:38:00	oewn-01862782-v
oewn-crank_up-v	crank up	oewn-crank_up__2.35.00..	2:35:00	oewn-01598070-v
oewn-crap-v	crap	oewn-crap__2.29.00..	2:29:00	oewn-00073791-v
oewn-crap_up-v	crap up	oewn-crap_up__2.35.00..	2:35:00	oewn-01481233-v
oewn-crape-v	crape	oewn-crape__2.35.02..	2:35:02	oewn-01602726-v
oewn-crape-v	crape	oewn-crape__2.35.00..	2:35:00	oewn-01226397-v
oewn-crash-dive-v	crash-dive	oewn-crash--dive__2.38.00..	2:38:00	oewn-01971930-v
oewn-crash-v	crash	oewn-crash__2.38.02..	2:38:02	oewn-01976584-v
oewn-crash-v	crash	oewn-crash__2.38.01..	2:38:01	oewn-02092894-v
oewn-crash-v	crash	oewn-crash__2.35.00..	2:35:00	oewn-01564601-v
oewn-crash-v	crash	oewn-crash__2.38.04..	2:38:04	oewn-02023134-v
oewn-crash-v	crash	oewn-crash__2.35.01..	2:35:01	oewn-01564843-v
oewn-crash-v	crash	oewn-crash__2.42.00..	2:42:00	oewn-02663176-v
oewn-crash-v	crash	oewn-crash__2.39.00..	2:39:00	oewn-02181956-v
oewn-crash-v	crash	oewn-crash__2.38.00..	2:38:00	oewn-02022863-v
oewn-crash-v	crash	oewn-crash__2.35.02..	2:35:02	oewn-01564990-v
oewn-crash-v	crash	oewn-crash__2.35.07..	2:35:07	oewn-01510039-v
oewn-crash-v	crash	oewn-crash__2.30.11..	2:30:11	oewn-00584141-v
oewn-crash-v	crash	oewn-crash__2.30.10..	2:30:10	oewn-00435872-v
oewn-crash-v	crash	oewn-crash__2.29.00..	2:29:00	oewn-00017667-v
oewn-crash_land-v	crash land	oewn-crash_land__2.38.00..	2:38:00	oewn-01984780-v
oewn-crate-v	crate	oewn-crate__2.35.00..	2:35:00	oewn-01489304-v
oewn-craunch-v	craunch	oewn-craunch__2.35.00..	2:35:00	oewn-01597899-v
oewn-crave-v	crave	oewn-crave__2.34.00..	2:34:00	oewn-01191018-v
oewn-crave-v	crave	oewn-crave__2.32.00..	2:32:00	oewn-00760583-v
oewn-crawfish-v	crawfish	oewn-crawfish__2.32.00..	2:32:00	oewn-00801045-v
oewn-crawfish_out-v	crawfish out	oewn-crawfish_out__2.32.00..	2:32:00	oewn-00801045-v
oewn-crawl-v	crawl	oewn-crawl__2.38.00..	2:38:00	oewn-01889838-v
oewn-crawl-v	crawl	oewn-crawl__2.42.01..	2:42:01	oewn-02736557-v
oewn-crawl-v	crawl	oewn-crawl__2.42.00..	2:42:00	oewn-02721923-v
oewn-crawl-v	crawl	oewn-crawl__2.38.03..	2:38:03	oewn-02067699-v
oewn-crawl-v	crawl	oewn-crawl__2.38.01..	2:38:01	oewn-01965981-v
oewn-crawl_in-v	crawl in	oewn-crawl_in__2.29.00..	2:29:00	oewn-00017858-v
oewn-crayon-v	crayon	oewn-crayon__2.36.00..	2:36:00	oewn-01696604-v
oewn-craze-v	craze	oewn-craze__2.37.00..	2:37:00	oewn-01791641-v
oewn-craze-v	craze	oewn-craze__2.30.00..	2:30:00	oewn-00338378-v
oewn-creak-v	creak	oewn-creak__2.39.00..	2:39:00	oewn-02176108-v
oewn-cream-v	cream	oewn-cream__2.35.00..	2:35:00	oewn-01420691-v
oewn-cream-v	cream	oewn-cream__2.35.03..	2:35:03	oewn-01415566-v
oewn-cream-v	cream	oewn-cream__2.35.02..	2:35:02	oewn-01367186-v
oewn-cream-v	cream	oewn-cream__2.35.01..	2:35:01	oewn-01263582-v
oewn-cream-v	cream	oewn-cream__2.30.00..	2:30:00	oewn-00171352-v
oewn-cream_off-v	cream off	oewn-cream_off__2.35.00..	2:35:00	oewn-01263582-v
oewn-cream_off-v	cream off	oewn-cream_off__2.31.00..	2:31:00	oewn-00679364-v
oewn-creampie-v	creampie	oewn-creampie__2.29.01..	2:29:01	oewn-90011831-v
oewn-crease-v	crease	oewn-crease__2.35.00..	2:35:00	oewn-01280991-v
oewn-crease-v	crease	oewn-crease__2.35.01..	2:35:01	oewn-01280348-v
oewn-crease-v	crease	oewn-crease__2.35.02..	2:35:02	oewn-01243078-v
oewn-crease-v	crease	oewn-crease__2.30.10..	2:30:10	oewn-00565934-v
oewn-create-v	create	oewn-create__2.36.00..	2:36:00	oewn-01620211-v
oewn-create-v	create	oewn-create__2.36.02..	2:36:02	oewn-01757596-v
oewn-create-v	create	oewn-create__2.36.01..	2:36:01	oewn-01689208-v
oewn-create-v	create	oewn-create__2.41.00..	2:41:00	oewn-02481808-v
oewn-create-v	create	oewn-create__2.36.13..	2:36:13	oewn-01643749-v
oewn-create-v	create	oewn-create__2.36.03..	2:36:03	oewn-01624592-v
oewn-create_by_mental_act-v	create by mental act	oewn-create_by_mental_act__2.36.00..	2:36:00	oewn-01635076-v
oewn-create_from_raw_material-v	create from raw material	oewn-create_from_raw_material__2.36.00..	2:36:00	oewn-01656555-v
oewn-create_from_raw_stuff-v	create from raw stuff	oewn-create_from_raw_stuff__2.36.00..	2:36:00	oewn-01656555-v
oewn-create_mentally-v	create mentally	oewn-create_mentally__2.36.00..	2:36:00	oewn-01635076-v
oewn-create_verbally-v	create verbally	oewn-create_verbally__2.36.00..	2:36:00	oewn-01701711-v
oewn-credit-v	credit	oewn-credit__2.31.01..	2:31:01	oewn-00729105-v
oewn-credit-v	credit	oewn-credit__2.31.12..	2:31:12	oewn-00729753-v
oewn-credit-v	credit	oewn-credit__2.40.00..	2:40:00	oewn-02269560-v
oewn-credit-v	credit	oewn-credit__2.31.00..	2:31:00	oewn-00685849-v
oewn-creep-v	creep	oewn-creep__2.38.00..	2:38:00	oewn-01889838-v
oewn-creep-v	creep	oewn-creep__2.38.04..	2:38:04	oewn-01915881-v
oewn-creep-v	creep	oewn-creep__2.38.06..	2:38:06	oewn-02064516-v
oewn-creep-v	creep	oewn-creep__2.38.07..	2:38:07	oewn-02067699-v
oewn-creep_in-v	creep in	oewn-creep_in__2.35.00..	2:35:00	oewn-01231430-v
oewn-creep_up-v	creep up	oewn-creep_up__2.38.00..	2:38:00	oewn-01997244-v
oewn-cremate-v	cremate	oewn-cremate__2.30.00..	2:30:00	oewn-00379825-v
oewn-crenel-v	crenel	oewn-crenel__2.40.00..	2:40:00	oewn-02340625-v
oewn-crenelate-v	crenelate	oewn-crenelate__2.40.00..	2:40:00	oewn-02340625-v
oewn-crenellate-v	crenellate	oewn-crenellate__2.40.00..	2:40:00	oewn-02340625-v
oewn-creolize-v	creolize	oewn-creolize__2.30.00..	2:30:00	oewn-00116173-v
oewn-creosote-v	creosote	oewn-creosote__2.30.00..	2:30:00	oewn-00186591-v
oewn-crepe-v	crepe	oewn-crepe__2.35.00..	2:35:00	oewn-01602726-v
oewn-crepitate-v	crepitate	oewn-crepitate__2.39.00..	2:39:00	oewn-02179828-v
oewn-crescendo-v	crescendo	oewn-crescendo__2.30.00..	2:30:00	oewn-00547809-v
oewn-crest-v	crest	oewn-crest__2.42.00..	2:42:00	oewn-02699010-v
oewn-crest-v	crest	oewn-crest__2.38.00..	2:38:00	oewn-02011791-v
oewn-crew-v	crew	oewn-crew__2.33.00..	2:33:00	oewn-01092025-v
oewn-crib-v	crib	oewn-crib__2.41.00..	2:41:00	oewn-02581052-v
oewn-crib-v	crib	oewn-crib__2.40.00..	2:40:00	oewn-02283315-v
oewn-crib-v	crib	oewn-crib__2.35.00..	2:35:00	oewn-01274798-v
oewn-crick-v	crick	oewn-crick__2.29.00..	2:29:00	oewn-00025503-v
oewn-cricket-v	cricket	oewn-cricket__2.33.00..	2:33:00	oewn-01078410-v
oewn-criminalise-v	criminalise	oewn-criminalise__2.41.00..	2:41:00	oewn-02486512-v
oewn-criminalize-v	criminalize	oewn-criminalize__2.41.02..	2:41:02	oewn-02520746-v
oewn-criminalize-v	criminalize	oewn-criminalize__2.41.00..	2:41:00	oewn-02486512-v
oewn-criminate-v	criminate	oewn-criminate__2.32.00..	2:32:00	oewn-00844668-v
oewn-criminate-v	criminate	oewn-criminate__2.32.01..	2:32:01	oewn-00825330-v
oewn-crimp-v	crimp	oewn-crimp__2.35.01..	2:35:01	oewn-01459835-v
oewn-crimp-v	crimp	oewn-crimp__2.35.00..	2:35:00	oewn-01226397-v
oewn-crimson-v	crimson	oewn-crimson__2.29.00..	2:29:00	oewn-00103071-v
oewn-cringe-v	cringe	oewn-cringe__2.38.01..	2:38:01	oewn-02064997-v
oewn-cringe-v	cringe	oewn-cringe__2.38.00..	2:38:00	oewn-02067699-v
oewn-crinkle-v	crinkle	oewn-crinkle__2.35.00..	2:35:00	oewn-01280991-v
oewn-crinkle-v	crinkle	oewn-crinkle__2.30.10..	2:30:10	oewn-00565934-v
oewn-cripple-v	cripple	oewn-cripple__2.30.00..	2:30:00	oewn-00226258-v
oewn-cripple-v	cripple	oewn-cripple__2.29.00..	2:29:00	oewn-00091399-v
